2458321.49181 18.181 0.030 4.91 614.0
2458321.78345 18.152 0.046 7.16 935.0
2458328.56712 18.098 0.026 5.29 529.0
2458328.68134 18.114 0.039 7.04 698.0
2458329.47106 18.125 0.028 5.18 540.0
2458329.58918 18.149 0.037 7.11 511.0
2458329.70045 18.110 0.023 3.95 556.0
2458330.50814 18.151 0.024 5.25 460.0
2458331.48710 18.121 0.022 4.97 361.0
2458331.61870 18.117 0.021 4.96 365.0
2458332.48821 18.113 0.025 5.44 409.0
2458332.62098 18.149 0.024 5.30 398.0
2458333.47531 18.095 0.025 4.94 503.0
2458333.60103 18.117 0.021 5.96 327.0
2458334.51171 18.109 0.022 4.52 438.0
2458334.64421 18.120 0.019 4.02 365.0
2458335.59902 18.085 0.022 5.05 489.0
2458336.52734 18.172 0.022 5.03 315.0
2458336.66524 18.118 0.019 4.29 279.0
2458338.54024 18.137 0.030 6.94 366.0
2458338.73125 18.169 0.025 5.57 381.0
2458339.57119 18.129 0.018 4.01 284.0
2458340.47387 18.127 0.027 5.32 477.0
2458340.64687 18.130 0.019 4.06 310.0
2458341.54531 18.137 0.020 4.05 338.0
2458341.74067 18.113 0.019 4.19 298.0
2458342.60471 18.169 0.025 5.33 366.0
2458344.47558 18.120 0.028 5.38 529.0
2458344.60441 18.138 0.024 4.90 373.0
2458345.50687 18.105 0.025 5.29 396.0
2458345.63669 18.157 0.021 4.23 305.0
2458346.54321 18.114 0.019 4.45 297.0
2458346.73604 18.132 0.019 4.03 286.0
2458347.58778 18.153 0.021 4.62 294.0
2458348.51508 18.110 0.032 6.27 428.0
2458348.70808 18.162 0.022 4.10 379.0
2458349.61264 18.192 0.054 5.65 1396.0
2458353.56504 18.079 0.027 5.01 565.0
2458355.49310 18.105 0.031 6.47 550.0
2458355.66044 18.068 0.025 4.74 575.0
2458356.55549 18.131 0.023 4.01 546.0
2458357.52333 18.097 0.029 5.99 505.0
2458358.50277 18.120 0.030 5.86 515.0
2458358.66260 18.118 0.028 5.35 526.0
2458359.55233 18.131 0.024 4.86 432.0
2458360.50416 18.174 0.032 6.87 382.0
2458360.62645 18.088 0.037 7.01 538.0
2458363.49464 18.147 0.029 6.12 395.0
2458363.67047 18.161 0.023 6.05 297.0
2458364.58637 18.117 0.020 4.26 384.0
