FieldName,FieldID,CenterRA,CenterDec,Nepochs,Nused,SpatialCalibCoefs_1,SpatialCalibCoefs_2,SpatialCalibCoefs_3,SpatialCalibCoefs_4,SpatialCalibCoefs_5,SpatialCalibCoefs_6,PMCalibCoefs_1,PMCalibCoefs_2,PMCalibCoefs_3,PMCalibCoefs_4,PMCalibCoefs_5,PMCalibCoefs_6,KMTGAIAPMRSTDRA,KMTGAIAPMRSTDDec,MeanGaiaPlx,MeanGaiaPlxErr
BLG11,347,262.130315,-30.09799,3548,2610,-2.02708177354342e-06,5.18276449769239e-08,-3.26186852275338e-07,2.35924954354924e-06,4.57539027542256,-0.525668646546397,-266.667334521675,79.8672849984646,32.8560152134385,437.16383782876,-4.90260504762495,-3.25549630887989,2.03418292343738,1.61174179948858,0.138484889413663,0.121831692712121
BLG42,348,268.89728,-29.00514,14520,13009,-2.08222636658268e-06,3.52375646770202e-08,2.343085391133e-07,2.16286684481335e-06,4.69341687824798,-0.506559743177921,-412.715340643226,3.62026620883783,-16.1602308964237,401.265631866893,-2.69937525198335,-5.25966981104119,1.00303069738383,0.98915681584193,0.129989974391845,0.13661637578169
BLG14,349,263.94852,-29.24026,7684,6552,-2.23133586598323e-06,4.55190102829003e-09,-9.03933166173632e-09,1.9326321319504e-06,4.60702478469798,-0.510641657848018,-401.013722616632,-0.880579457997273,-8.09785008122925,376.647518477438,-3.28525893843392,-4.18251618088287,0.337666215419488,0.529706566101942,0.300105868766705,0.103167071409091
BLG33,350,272.84204,-29.19139,3331,2566,-2.19424141430787e-06,-2.26369719687513e-08,9.96260171662246e-08,2.01810024728137e-06,4.76232192407306,-0.509780954929519,-595.153734271317,-36.8840976565226,-87.5790896486436,348.453069103871,-0.677117267215206,-4.4320219798702,2.61760188772813,0.717917015508628,0.296376877808318,0.138561339558824
BLG01,351,267.58329,-30.93247,14695,13016,-1.67401250419876e-06,6.73682298657914e-08,3.58842938165238e-07,2.58872918701165e-06,4.67048389852627,-0.54027841027577,-370.575627516977,-66.9469196582913,71.0078215347151,369.36911907556,-2.52164512894409,-5.09267748888066,0.894400745174751,1.04893925134133,0.181297827299931,0.0987828381666667
BLG41,352,267.58329,-30.932665,14134,12780,-2.22868138118176e-06,1.46818340959194e-08,1.31280481983162e-07,1.94523724830466e-06,4.67054359355574,-0.540194117745424,-421.519388969872,-76.8111270105759,101.347781239615,444.945547830319,-3.0837766536941,-5.67939012657567,0.566614920702312,0.739388175981317,0.182195975891343,0.094570901875
BLG35,354,270.44219,-26.872195,3295,2490,-2.35807710119255e-06,6.97554838088224e-08,-4.22764411883793e-08,1.99225075379109e-06,4.72042760421347,-0.46930180845886,-404.840479023567,-60.1948068549973,-34.2051380078237,352.132202502,-1.46881924594095,-4.87483350628758,0.565230890946392,0.735816195663149,0.346851027012246,0.0912898174
BLG32,355,272.29646,-28.649225,3367,2557,-1.31389968537306e-06,2.26698893065885e-08,-1.10354384992888e-06,2.33196501978108e-06,4.75288879535598,-0.5003834549253,-730.962284815035,35.873475129861,-121.720958121053,340.563885701181,-3.8049046157249,-4.0584426287587,0.722708901852842,0.178409549176422,0.208109695175755,0.105931497428571
BLG02,356,268.47342,-29.8785,15174,13162,-1.80623868290481e-06,-5.94174028395769e-07,4.94536256060395e-07,3.02618978812573e-06,4.68591692648407,-0.521870948242261,-221.619437251362,-11.4619722694202,264.569995537279,206.222998968373,-2.50931808116578,-3.49418819843755,2.86100595979565,2.11973995877332,0.265079876840474,0.129583943140625
BLG42,357,268.4735,-29.8785,14434,12920,2.43238894470063e-06,-5.0947187842717e-06,-9.39485723974978e-06,1.98178719950202e-05,4.6867951238806,-0.523651698351603,-650.043745081118,-1947.86211561144,-585.470041605984,-868.290451380311,-2.01629158258274,-7.71852344807114,1.75701708772726,0.517899132995417,0.0399519219881271,0.1530424588
BLG11,358,261.20841,-30.07853,3692,2719,-2.16226789009962e-06,1.62660486386696e-08,9.13582926334892e-09,2.06665157015943e-06,4.55928738668575,-0.525284142055791,-368.116604897199,-23.2307839966928,7.90175507272478,392.792702872931,-2.85470753143808,-5.77417503376895,0.719731411921955,0.675698276972512,0.0940654191782807,0.113687250219178
BLG20,359,265.567385,-23.20605,2708,2464,-1.96601254162336e-06,4.61294839264757e-08,1.66610663752354e-07,2.06565038176582e-06,4.63529273963478,-0.40533505800824,-383.24566205355,12.2346602002143,4.76559410469519,379.340901302524,-2.61366847599269,-4.7365599086436,0.373859489826957,0.444964859211965,0.141650699137517,0.0928536633676471
BLG04,360,269.89502,-29.06353,7346,6308,-2.1302934001291e-06,-3.01733747925949e-08,-4.05300616386246e-07,1.94123358025593e-06,4.71097050982896,-0.507548141488788,-38.7120745244009,-56.1580232650836,152.166574891604,-43.469391062498,-3.11382308197029,-9.13892788502401,0.159007406991245,1.99108154689605,-0.0124317909189549,0.1107013585
BLG43,361,269.87815,-29.067015,13787,12291,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLG02,362,268.174365,-28.624495,15222,13204,-2.2895992799541e-06,-1.06179689087841e-09,3.37107469806623e-09,2.01668601350897e-06,4.68087680632301,-0.499873676154208,-318.230972455997,-5.02110555625085,93.5173980488534,356.624094010659,-0.0433182238707591,-5.11151739993362,1.51954562428204,0.89507780685863,0.353940860167643,0.0884752378636364
BLG42,363,268.174845,-28.62467,14623,13103,-2.16329835139966e-06,5.82348584378815e-09,1.19294025391887e-07,2.2712184408299e-06,4.68083989305362,-0.49992549426171,-140.634973345949,-189.772241206366,173.023555544019,287.399016218945,-1.31643560856058,-2.35025012986527,1.20506036185746,1.07061310571383,0.309456746452337,0.0954057231960784
BLG04,364,270.46973,-30.612015,7553,6489,-4.30429990134872e-07,2.8069589340992e-07,6.66746704478181e-07,3.0808226481149e-06,4.72056534315111,-0.53475422392439,-331.229246826005,630.602091436658,-22.4498215246373,396.337621214408,-2.4329284526321,-5.03833367609409,2.20129620644249,5.1119001624228,0.21910479590834,0.108896320647059
BLG19,366,267.16138,-23.74182,8617,6620,-2.08126373058313e-06,1.91575052108785e-08,-1.48606094715202e-07,1.99110667785252e-06,4.66317149136037,-0.414646445229323,-299.9398200379,42.9204393025463,20.6338352162789,409.018998241973,-2.33919476904399,-4.54022225874722,0.852208272516968,0.868901956408011,0.199855380335819,0.103890627455696
BLG35,367,271.77837,-26.163375,3369,2541,-1.83943842922934e-06,3.76282642458326e-08,6.40963111111542e-07,2.21415986322664e-06,4.74360634369098,-0.456954625642343,-347.841009398748,-197.528386696134,112.659491074085,22.343526772737,-2.57965040439614,-3.3646116497605,0.843477606924604,2.82502821399814,0.329359710457115,0.08901605
BLG42,369,269.392355,-28.16447,10796,9654,-1.13786148668942e-06,1.23683979857276e-07,6.95390237874161e-07,2.14772297548943e-06,4.70196772905049,-0.491891362799415,161.909149801577,-46.1547851797504,299.791250457015,101.108942612139,-2.67473667862948,-3.82464478064829,0.738120642576353,1.73220003179401,0.0364273229310049,0.135107056
BLG43,370,269.3925,-28.16422,14154,12629,-6.68141481139377e-07,8.8759609734708e-09,3.32912488323626e-06,1.88589133587039e-06,4.70150236652145,-0.491844114384527,-148.036738304691,-348.371302308358,129.878124875452,-483.2260054216,-0.214500891373501,-2.29728265463982,1.31411341682422,0.329816123802246,0.126190333725015,0.14350902
BLG02,371,268.34146,-29.93186,14970,12971,-3.693884889523e-07,2.23091427908012e-07,-1.13076118516007e-07,3.28258622764483e-06,4.683509153321,-0.522945829613064,6.06972167194074,-32.9031674044227,138.73349697171,-28.3936394437434,-1.54725085525899,-4.77811824501937,3.33862296300246,3.42145221887248,0.164193656664936,0.139562387625
BLG42,372,268.34146,-29.931765,14377,12879,1.7881957417314e-07,5.15070129674888e-07,-2.02894398481996e-07,3.2412096384353e-06,4.68344550155343,-0.522992145739001,-167.291584564429,-239.371969493681,140.914701576809,365.553956502648,-0.673521954401126,-1.46130637838418,2.62930492271098,3.50325163967802,0.177693553904687,0.13737058225
BLG20,373,267.45492,-23.31508,2706,2462,-2.05044394972686e-06,-2.7129911376155e-08,2.70191466578037e-08,1.88934198297969e-06,4.66827083131486,-0.407199933549819,-399.866074224603,50.170906480344,29.9522531161285,382.010734470396,-2.26793684996457,-4.1867384075915,0.34854490896513,0.823954880237322,0.154077564922002,0.10844607225
BLG01,374,267.92854,-30.48628,14766,13080,-1.4078793085028e-06,-3.7764837103343e-07,-9.01188629019141e-07,2.75015063537435e-06,4.67656114181806,-0.53249305388353,-164.904520209493,92.3897697301208,-153.348217878442,-19.4914697758784,-0.0726876008305256,-2.02490259697588,0.758098621516136,1.77760275715112,0.333639250771126,0.118696349166667
BLG41,375,267.92854,-30.48578,13906,12575,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,3.20787763962516,1.15905941287757,0.263171254043634,0.108379783
BLG16,378,263.69825,-23.87464,3711,2674,5.56693628428454e-06,-1.88588768722657e-06,-0.000177788180823805,5.12300659165715e-05,4.6048986988447,-0.417578752058805,-185.240500308223,30.5984707620336,-266.545579747846,-114.835268184062,-3.6723559054478,-5.65758894273229,0.979752398836542,1.38847113470812,0.225430601089861,0.152801465833333
BLG18,379,265.61746,-26.58065,8562,6707,-2.16121751849469e-06,2.41326339192774e-08,4.90259007253852e-08,1.92750741709634e-06,4.63620702003023,-0.464204109361143,-376.478162647371,22.5414375412132,17.4875585093833,405.444908590548,-3.26732908588814,-4.87759705572874,0.507029325181347,0.366548258197453,0.0493517584987947,0.10666871
BLG19,380,266.12756,-24.21281,8659,6646,-6.94565609385353e-07,2.14248055192026e-07,3.00959398421579e-07,2.88600059520801e-06,4.64482578030441,-0.423049496983787,77.3932407009714,-11.5388334612095,208.838658225549,-231.593865606415,-1.91658238875855,0.0602215140581095,1.20544454906926,1.25875616864453,0.212914335140346,0.111270265764706
BLG33,381,272.82748,-30.46431,3277,2515,-2.23176851109725e-06,-1.40769125159751e-09,1.27001928837354e-07,2.04119913018697e-06,4.76204790249954,-0.53201050039416,-217.285573721942,-4.61376965567025,-33.6674431090542,439.905544783902,-1.70823704678775,-4.21808930451219,1.59854401865485,0.598308017281276,0.164458506098646,0.0995035719
BLG13,382,264.588155,-34.12341,2364,1515,-2.30569061216223e-06,-9.32133760686112e-09,-2.54944688734841e-08,1.92630969018466e-06,4.61831004193527,-0.595869830890121,-372.214216596435,-96.7543665254035,17.5936494040056,306.230053791272,-2.53035845142111,-2.70553494703287,0.289904251559991,0.482637697308499,0.301396173302561,0.1093204508
BLG13,383,263.84329,-34.69215,2378,1525,-2.3542980314638e-06,-9.04211472401965e-09,-7.22715176196248e-09,1.93153277286369e-06,4.60528130597595,-0.605749903321749,-467.432907634083,-110.172963377139,-40.6591248016074,322.90856934687,-0.840299993219509,-3.01022395277107,0.302453731171354,0.510036515717528,0.451746357201417,0.0997946569090909
BLG15,384,264.050695,-27.75946,7713,6485,-2.16491205483408e-06,4.08246854553342e-09,-6.78738033637962e-09,1.89845858680186e-06,4.6088828021954,-0.484777158333647,-178.956492811162,-110.42165625339,-92.7068350901979,424.893881056285,-3.42701305244069,-4.34883061669388,2.39340497514158,0.762399857653837,0.288154172301134,0.108777963028571
BLG36,385,274.0869,-24.42964,1901,1195,-5.84316030915147e-07,2.39467409370095e-07,1.09673108173484e-06,3.50124302061264e-06,4.78366708994823,-0.426877460861557,75.3798170160007,-930.54945159405,-82.5238672885369,392.260095576895,-0.129925013438202,-4.52272943965975,2.67299659841086,4.2349412553751,0.198486092715804,0.113436110857143
BLG17,386,267.36529,-33.76378,7593,6611,-1.79786703917582e-07,-7.33856726161711e-07,-1.07931130013008e-06,4.23594001983526e-06,4.66655924832369,-0.589797158804307,532.12770643913,64.3942181330471,-114.815061044945,22.2969090873243,2.92588041721205,-1.20629118515491,2.51223673409617,0.615728577114605,0.0896672629768606,0.11135158525
BLG42,387,268.59083,-29.28806,14271,12779,-3.45241289675116e-07,-3.51675109804854e-08,3.30782576552137e-07,4.02094651289807e-06,4.68779902619174,-0.511750257871929,-467.136972083094,136.329861776455,41.2946068019259,357.306207595486,-1.97176645000604,-2.66704141151381,2.57704830675394,2.86389380958254,0.162987522451409,0.112498657089286
BLG01,388,269.00142,-30.53681,14898,13205,-2.11211635959056e-06,8.48548769530484e-08,-2.22283100958005e-07,2.32902957004007e-06,4.69526726110252,-0.533325320148356,-358.611366199023,-12.2326480646863,58.8851738736145,411.448979990167,-3.26693465948828,-5.26598363246729,1.39673414352514,0.977920293362548,0.105382933143522,0.1641584945625
BLG13,390,264.72977,-35.27722,2384,1527,-2.21226343263044e-06,-8.18332884459603e-08,-8.73619238527892e-08,2.01600911982506e-06,4.62075755820675,-0.615991138842457,-179.366071085052,171.838020876941,-33.1052040107544,398.079304459727,-1.81763561185426,-3.21854713544573,1.68768546221674,1.67268550225063,0.241614839926395,0.124646935027778
BLG01,392,268.23623,-30.93357,15308,13571,-2.61085348005635e-06,-2.56399976186185e-06,3.59330830156886e-06,6.13601055357374e-06,4.68121567959833,-0.540521185038255,-528.089012905958,131.938540143409,-1.74966504209,134.682306157451,-2.01736810530441,-1.95804204256563,0.639047938677168,2.46877668815529,0.280505140743203,0.135792482
BLG13,393,264.24665,-33.525585,2357,1511,-2.14891997693021e-06,1.47701468654834e-08,-2.27866866835227e-07,1.99070696964323e-06,4.61236582102794,-0.585396190022645,-230.223662685554,-17.3790548880263,241.187051081921,410.616373348287,-1.78644426414013,-2.87058134970831,1.02969800286842,0.656132303155861,0.362220276501611,0.1258981145
BLG22,394,267.55897,-32.31043,7440,6599,-2.22132073229231e-06,-1.39439373988006e-08,5.98114435345718e-08,1.87294477378917e-06,4.67010442108229,-0.564210018465955,-271.385811243805,-46.5666589024723,18.8536311481154,390.314415760065,-4.06577662754752,-3.35691745425341,1.14014548992117,0.412693096966093,0.287685012798651,0.103085131791667
BLG42,396,269.67679,-30.08367,14411,12907,-1.67597486180973e-06,1.60006763493535e-07,-5.91485656171687e-07,2.81821694561188e-06,4.70703502474926,-0.525505313701128,-209.63301038828,602.636213588286,-20.4453170258024,246.05354403527,-2.38465282460134,-5.68966460898188,1.84773781331455,2.67798486140757,0.203248405975821,0.103092136948718
BLG17,397,267.0017,-33.04547,7773,6767,-2.19895017200223e-06,-3.40305006480488e-08,-2.86827180487082e-08,2.04270586989452e-06,4.66041612260562,-0.577056147066517,-389.773357358614,-12.8862447966813,-12.0028316099044,377.504686399755,-1.84172457404112,-4.47288284642737,0.407412916718933,0.617928958140797,0.213158454900129,0.114369845678571
BLG33,398,272.33519,-29.32469,3282,2519,-2.22207056580789e-06,-8.79516536245137e-08,-3.11442123987953e-07,2.50639434079469e-06,4.75348664704091,-0.512226347826464,-357.724807352397,-49.6264681274666,83.8720060567465,-68.9128723971866,-4.29530035192926,-2.47129501070509,1.29993324197679,2.73779964230519,0.211868329508653,0.0949445465714286
BLG14,399,263.619535,-28.7973,7656,6520,-2.19508097481582e-06,7.72563557756353e-09,1.34134883780436e-08,1.93279223320822e-06,4.60134213616063,-0.502861801930279,-458.046156265145,5.37916558668947,45.066296247017,414.204299747483,-3.22086564350032,-4.49689575403141,0.874180241863367,0.700114858500343,0.138450712828862,0.109064280035714
BLG35,402,271.423385,-25.596055,3408,2571,-1.94930515012842e-06,-2.48546703500348e-09,4.97995674051633e-08,2.04982617600929e-06,4.73753314160342,-0.447011747853033,-349.214203190039,8.40517187085017,45.6398422789501,410.925860453757,-2.21468637108858,-3.56623643883346,1.77960400728202,0.479798118679629,0.179171207272923,0.107325637354839
BLG04,403,270.23517,-29.80942,7509,6451,-8.22954598222965e-07,6.96316855862428e-07,-6.57946508639453e-07,4.69536639870352e-06,4.71679336459362,-0.521202487065254,182.527858237466,67.1796935504082,58.6841099949475,38.1888782736423,-3.36155472521325,-5.73524158031405,4.05059282724973,3.17728279723761,0.0877826098072084,0.103078612096774
BLG02,404,269.30762,-29.4585,14907,12910,-2.23435442748812e-06,-6.69690318819521e-08,2.14280114752127e-07,2.23314127788254e-06,4.7005494699898,-0.514454947232434,-554.70398836352,-35.550369267806,24.4899923662181,383.808731361712,-3.81321260808667,-5.03602671888851,1.25366729122052,1.00233105373693,0.182685199019398,0.1256848925
BLG42,405,269.30771,-29.45864,14348,12846,-2.14303853464617e-06,-3.61955473792021e-08,-6.3298307176028e-08,2.22849857318812e-06,4.70062399628613,-0.514463202728036,-336.817062211414,5.37141366106799,180.251310946785,167.51449421365,-4.02708602264711,-4.0362896692562,1.68277524596813,1.51241268499151,0.25977615967344,0.122775902
BLG03,406,270.06183,-27.39011,15179,13161,-1.90805524794658e-06,-1.5540162050247e-07,-3.22423869497676e-07,2.41145964653616e-06,4.71380229805604,-0.478407344382623,348.887446908326,-326.480541428662,208.573982573565,267.851786702553,0.145826272076023,-4.73930962104004,3.66967584921803,2.46812296932395,0.173771316880375,0.126135436169492
BLG43,407,270.06183,-27.389985,14329,12787,-2.21353080588195e-06,-9.33852047468291e-08,2.09116584380909e-08,2.17356422291811e-06,4.71379459320347,-0.47837672700774,-294.18249816494,55.0253476774543,90.1237135134463,387.981823596224,-1.88081879044641,-4.05131396696304,1.15179645960181,1.05474210191911,0.192150883155991,0.119999198510638
BLG32,408,272.16258,-28.013,3337,2543,-2.15155878934259e-06,4.11672703328266e-08,3.5864049160745e-08,1.95500377132502e-06,4.75042851998236,-0.489209901193979,-70.828745519061,178.426115295259,18.7303706575887,211.782642827793,-3.11135869925624,-3.94476836483486,1.97992080395778,2.20719587664496,0.175694039511271,0.0938730384230769
BLG41,411,269.02354,-30.303445,14277,12935,-1.53374215372376e-06,3.31416871214362e-07,-7.00955317877664e-07,2.62600680754725e-06,4.69570974639359,-0.52937469182349,-259.259047893405,-10.9213320622439,57.6557445842456,95.9261029351455,-1.677321016084,-3.01392193333738,1.91308171213119,1.96183400036423,0.166308169423888,0.126508882439024
BLG16,415,263.53742,-24.348185,3699,2668,-2.10068914854317e-06,2.75713592255198e-09,1.92448766973397e-08,1.92545347593298e-06,4.59992903012615,-0.425276235945439,-319.766683935657,25.818916175825,31.3258100492116,415.266855697978,-3.55949793198885,-5.18771259819085,0.959182600061589,0.304304560055023,0.193036152722819,0.105680258962963
BLG04,416,269.79875,-29.88383,7406,6363,-1.43965716675531e-06,3.64186349641992e-08,-1.61868942933593e-07,2.81089633392299e-06,4.70911853981473,-0.521990028850674,-401.205509037762,44.602740395594,-127.517235241715,407.395407363787,-3.42337557028232,-3.85546308946266,2.26658826600906,2.41794866454797,0.152708714081702,0.105891043115385
BLG20,417,265.95176,-23.0898,2669,2431,-2.06317153751907e-06,4.51608967123184e-09,1.02723129396093e-07,2.08243986200643e-06,4.64202166130685,-0.403293356657322,-397.055675143095,-0.916524478885586,0.239924858467282,409.629652923656,-3.01763300749537,-5.58637410472538,0.380290021537642,0.979387398517438,0.086373704563188,0.14617794033871
BLG37,418,265.39513,-34.85864,3762,2900,-2.16067053093087e-06,-2.26396286677485e-08,2.07237364564322e-07,2.09101289652578e-06,4.63230331857525,-0.608726659413542,-330.201726634915,-43.2970491818971,43.2011941691217,388.643078554845,-2.76825315889972,-4.92716317904868,0.792118019865903,0.755931896495878,0.193448435790864,0.096297282975
BLG34,419,271.17529,-31.1805,3403,2672,-2.24238212401071e-06,3.14866048983606e-08,2.44759110662878e-08,1.88400464328544e-06,4.73320921536546,-0.54448385896082,-65.4816484108614,783.186330312119,-36.1241466819801,605.977843389706,1.52627767041034,-9.95515151958515,0.231009853535647,0.53078866294953,0.260372183519802,0.1087676228
BLG41,420,269.43173,-31.138195,14322,12962,-2.16029962621455e-06,-3.39417618203693e-08,9.81690975153343e-08,2.26363144724829e-06,4.70278189847593,-0.543800597489756,-348.507940877103,-30.8268529452643,15.5438630769188,379.581767610023,-1.66455167114251,-5.28552196851359,1.83206172463183,1.14902307382086,0.188895543235734,0.105487113421687
BLG20,421,265.96333,-22.92219,2710,2466,-2.00310098849136e-06,-3.75337794146211e-09,-1.2873218580602e-08,1.98092750057671e-06,4.64226226084391,-0.400343843248724,-294.13878167655,34.0004415338613,32.7036645705596,420.753607584768,-2.7188361241457,-5.30087308206815,0.981379615940163,0.697624377155263,0.136782772812018,0.121357069138462
BLG18,422,265.941815,-25.726415,8514,6668,-2.02378562961051e-06,8.1733637174559e-08,4.15335066633273e-08,2.20659281283943e-06,4.64185105873136,-0.449369243427488,-219.696121659223,-38.0033595094171,11.5584738588895,381.350172382162,-5.38119680827805,-3.61791206305833,1.60069742327636,0.647613801031429,0.127073555940991,0.131532023525
BLG21,423,268.01296,-34.53189,3258,2673,-2.19921806628962e-06,-7.97745323228943e-08,-4.96047897154147e-07,2.34248072571601e-06,4.67813790277582,-0.603042828307111,-314.913637489774,123.772141391811,87.8044144688483,359.108383285817,-3.63538586864334,-7.38350668494225,0.981258690600115,2.27541153254043,0.130386236473823,0.114302272030303
BLG22,424,269.59896,-34.270805,7450,6609,-5.3307010740677e-06,-1.08716437001344e-07,-1.12931053281332e-06,1.86276436664863e-06,4.70671849159281,-0.598390180203405,7.68343738439367,-348.985260358647,-119.21804377362,-323.165657190026,1.10108786029651,-0.111726652409849,0.518955315124637,0.514312701726025,0.457610871369349,0.106425852
BLG02,425,268.980335,-28.96134,108,80,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
BLG42,426,268.97947,-28.96591,14870,13327,-1.514878571569e-06,-2.04798030532667e-07,-7.33702603544665e-07,3.06239803022709e-06,4.69484867053975,-0.5059136661649,-398.575773693913,-152.206548351349,-34.8625502914493,-100.57161455916,-1.71978711536049,-2.3562656107177,1.96612402526763,3.22889745883599,0.134369020898937,0.159137876038462
BLG02,427,268.41283,-28.881125,15393,13344,-1.90382849181045e-06,2.62135600466371e-08,-1.10643565801178e-07,2.42260608275505e-06,4.68494685250673,-0.50443947291578,-263.110889629596,-70.0028956073319,285.580116056543,298.532356270559,-1.99463712566014,-3.89572725941542,2.13611347211359,1.10755272068601,0.18737950094965,0.11114512468
BLG42,428,268.41278,-28.88118,14685,13160,-1.76005322894982e-06,1.22205592771147e-07,-2.45894262251331e-08,2.65132426948692e-06,4.68492453110416,-0.504488769447371,-445.108626790342,-110.602450746217,-17.8331444943034,307.835796024944,-1.89068079407734,-3.87066740126868,1.50007011242503,1.43067361540485,0.187361828072186,0.118575741361842
BLG02,429,268.3594,-29.87083,15186,13173,8.44581436114951e-07,-1.56525332029182e-06,-2.50249138596086e-07,4.0166198805993e-06,4.68356419023333,-0.521654841478384,158.871794037374,120.112454368466,199.440257617134,-63.1459973281365,0.754371250015245,-1.38056093782609,4.35031063485054,2.47890522481043,0.182443781718889,0.129971972583333
BLG03,430,270.65504,-27.86994,13462,11683,-1.46969790724535e-06,1.86205719178855e-07,4.17257027268637e-07,2.59965481403307e-06,4.72395107439363,-0.486859586667,-435.938762567279,-45.8577383548373,-673.690524283923,169.992831577522,3.08721637422105,-3.51722687094153,5.72330958072981,1.03513194060276,0.273204559251799,0.0955328845
BLG04,431,270.43158,-30.66706,7639,6562,-1.27529429090087e-06,-1.08988884350741e-07,-1.50386055738048e-06,2.41025354609226e-06,4.72027277075658,-0.535549384515152,-514.486945388435,-317.298069440514,-42.3811832889344,-725.971545554135,-3.13439583960592,-4.79067852365041,1.53217251916045,2.8019368995399,0.124643357645462,0.0973440013529412
BLG11,432,261.432925,-29.871055,3556,2646,-2.21943768713234e-06,2.6711363955033e-08,1.05998338352202e-08,2.11005182700766e-06,4.56318461881792,-0.521673664390786,-411.711217275544,-22.3056850292635,13.1101691057613,394.513777562274,-2.84236059974871,-5.03691520450413,0.488560243734225,0.715629809170624,0.117828808084008,0.110424349271739
BLG11,433,262.87314,-30.38559,3629,2669,-1.99865157272371e-06,-3.94736503535634e-08,-5.62277242122736e-08,2.16506679837848e-06,4.58829879074646,-0.53062938380149,-381.455515114662,-31.050047756811,58.2034855576578,441.381841647544,-2.42463376728338,-3.71373651505491,0.578097881428546,1.07916616254459,0.161025489322991,0.122237575030303
BLG12,434,261.43853,-26.82814,2285,1408,-2.14092011047319e-06,-8.78101334382463e-09,2.49259890318826e-08,1.87830935411264e-06,4.56321315649267,-0.468513084441128,-333.401712019336,74.4566578528624,-123.008989745702,338.048782343549,-2.87690497587175,-6.00704332296667,1.85888964333731,0.798938862043848,0.130570039427569,0.110788103470588
BLG12,435,262.45573,-27.589395,2369,1451,-2.17193213110897e-06,-3.46827809123909e-09,-1.31607250716157e-08,1.93098697382717e-06,4.58099587056427,-0.481812012877797,-326.61936036165,82.6764169347648,10.9692110354547,373.531170563741,-3.712369931039,-2.11088840693435,0.787217611478534,0.71537373392247,0.109667470401947,0.0927186106153846
BLG14,437,264.55408,-29.16173,7679,6549,-2.26186750955543e-06,2.63162847646188e-08,-2.26106251392659e-07,2.03512358878726e-06,4.61776339374846,-0.50930244628025,-179.268979728132,-204.783700709329,40.8727350810789,192.01913062053,-0.461908305102932,-2.57412881035391,1.23012644156421,1.45265452329088,0.501150365264627,0.117691781894737
BLG15,438,264.02773,-26.14755,7708,6492,-2.14988130427933e-06,-1.70668520641889e-09,7.35127477371837e-09,1.91597997074939e-06,4.60845542322522,-0.456619669783897,-240.767965737894,-62.937325108425,118.321354336063,395.727589998945,-1.64261159273384,-4.12880387328881,1.33473393456923,1.37347391150044,0.177767156421147,0.10529572948
BLG15,439,264.58416,-27.82983,7160,6113,-2.11994029353939e-06,6.11628493523047e-09,1.87496182997957e-07,2.27462099528294e-06,4.61816221333776,-0.486049187371439,-377.151541470542,-6.31675881368585,19.1599333895439,354.489154470211,-3.2441496149885,-4.97903087534156,0.705773316129011,0.50207481197921,0.240339735930753,0.130824108193548
BLG17,441,265.89879,-33.40755,7685,6687,-2.31825460418894e-06,4.0846598278847e-09,1.43432767387699e-09,1.93640693111727e-06,4.64115014840558,-0.583348755485449,-475.806688449188,-308.516002093736,-139.547014307829,14.6470029386464,-3.23098707112594,-4.97379051908658,1.86337465107483,2.52889416577097,0.298962119556501,0.109922594458333
BLG18,442,265.950715,-26.22641,8578,6717,-2.02863291300172e-06,1.64284338182811e-08,5.22250202051547e-08,2.30793117915462e-06,4.64203897956169,-0.45808791753631,-284.445043724643,-36.3745755166125,206.978447888802,347.259933839401,-3.41505919532929,-4.92046491291992,1.48735176484063,0.754335936308846,0.115496475679648,0.127780459113208
BLG18,443,265.781045,-26.688985,61,35,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0.0736822825580794,0.09718728
BLG21,444,268.08029,-34.97089,3263,2677,1.01283695673281e-07,-1.28368407159239e-06,1.96538544789567e-07,6.07926179577233e-06,4.67897115651303,-0.610907276303834,-452.013079208933,-142.326157367486,159.840972933683,272.631246540212,0.402134669457319,-5.35551190484207,1.3566268358358,1.5751886421172,0.441611005796067,0.17020965
BLG22,446,269.50226,-33.71372,7353,6528,-2.15920136402801e-06,-1.6100314639819e-08,8.49292060858254e-08,2.34425446652373e-06,4.70401475435283,-0.588745661234941,-442.292075789258,26.7952217644544,0.281969838945786,394.882213000064,-2.45354766528093,-5.64557315511622,1.26419702619057,1.33485802560642,0.150001396079046,0.0986797283478261
BLG22,447,269.12208,-34.21957,7372,6543,-2.07541275944767e-06,-1.4691635299111e-07,3.84355591836016e-07,2.53306892333619e-06,4.69731868296367,-0.597622731972309,-390.11650436949,-18.7385888138185,-53.3587996539225,411.633611831893,-1.93837854738374,-4.74943134284151,1.32874842668751,1.03866013405887,0.246193481651917,0.107782462914894
